Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\..\Frontend_UI with glob **/*.
Watching dir C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\Silvertech\user_level\templates with glob **/*.
Watching dir C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\Silvertech\myapp1\templates with glob **/*.
Watching dir C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\Silvertech\locale with glob **/*.mo.
Watching dir C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\corsheaders\locale with glob **/*.mo.
Watching dir C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\Silvertech\myapp1\locale with glob **/*.mo.
Watching dir C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\Silvertech\user_level\locale with glob **/*.mo.
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\sqlparse\sql.py first seen with mtime 1711677865.4540513
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1715481293.5054786
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pymysql\constants\CLIENT.py first seen with mtime 1715486833.2310586
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py first seen with mtime 1710328835.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\rpc\error_details_pb2.py first seen with mtime 1712921482.1384811
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1715481293.4421666
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\protobuf\internal\api_implementation.py first seen with mtime 1712921480.3861923
File C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\SilverTech\urls.py first seen with mtime 1715607200.9906397
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\asgiref\sync.py first seen with mtime 1711677865.6374972
File C:\ProgramData\anaconda3\envs\django-back\Lib\re\__init__.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\dataclasses.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\tree.py first seen with mtime 1715481293.5213346
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\linalg\__init__.py first seen with mtime 1712923111.870051
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\fields\generated.py first seen with mtime 1715481293.4263217
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pkg_resources\_vendor\packaging\_tokenizer.py first seen with mtime 1710328835.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\copy.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\tqdm\gui.py first seen with mtime 1712922860.471699
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1715481293.4896207
File C:\ProgramData\anaconda3\envs\django-back\Lib\zipfile\_path\__init__.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1715481293.3643968
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py first seen with mtime 1710328835.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\log.py first seen with mtime 1715481293.5213346
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pymysql\connections.py first seen with mtime 1715486833.209576
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1715481292.283532
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\core\management\base.py first seen with mtime 1715481293.3788998
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1715481293.1410866
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\kiwipiepy\_version.py first seen with mtime 1712923115.6707668
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\backends\mysql\operations.py first seen with mtime 1715481293.410334
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\rpc\status_pb2.py first seen with mtime 1712921482.1554022
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\core\paginator.py first seen with mtime 1715481293.3472197
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\__init__.py first seen with mtime 1715481293.3945448
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\urllib3\_request_methods.py first seen with mtime 1712921479.9668007
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\requests\utils.py first seen with mtime 1712921481.5585294
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\lib\format.py first seen with mtime 1712923111.8204305
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py first seen with mtime 1710328835.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\templatetags\static.py first seen with mtime 1715481293.5054786
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\protobuf\duration_pb2.py first seen with mtime 1712921480.3701715
File C:\ProgramData\anaconda3\envs\django-back\DLLs\_zoneinfo.pyd first seen with mtime 1708116263.1573966
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\constants.py first seen with mtime 1715481293.4263217
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pyasn1\codec\der\__init__.py first seen with mtime 1712921480.1802323
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1715481293.3472197
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1715481292.2752905
File C:\ProgramData\anaconda3\envs\django-back\Lib\json\__init__.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\grpc\experimental\aio\__init__.py first seen with mtime 1712921480.9779923
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\duration.py first seen with mtime 1715481293.5054786
File C:\ProgramData\anaconda3\envs\django-back\DLLs\_overlapped.pyd first seen with mtime 1708116270.5338588
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pyasn1\codec\der\decoder.py first seen with mtime 1712921480.1802323
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\protobuf\descriptor_pool.py first seen with mtime 1712921480.3701715
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\api_core\client_options.py first seen with mtime 1712921482.523686
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1715481293.4421666
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\grpc\aio\_base_server.py first seen with mtime 1712921480.9619915
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\core\shape_base.py first seen with mtime 1712923111.6088688
File C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\manage.py first seen with mtime 1714216351.6917307
File C:\ProgramData\anaconda3\envs\django-back\Lib\asyncio\coroutines.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\certifi\__init__.py first seen with mtime 1712921481.37989
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1715481293.4263217
File C:\ProgramData\anaconda3\envs\django-back\Lib\http\server.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\requests\__init__.py first seen with mtime 1712921481.5421493
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\tqdm\version.py first seen with mtime 1712922860.478486
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\apps\__init__.py first seen with mtime 1715481291.6803174
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\dates.py first seen with mtime 1715481293.5054786
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\grpc\_channel.py first seen with mtime 1712921480.873529
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1715481292.2752905
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1715481292.426401
File C:\ProgramData\anaconda3\envs\django-back\Lib\tempfile.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\lib\nanfunctions.py first seen with mtime 1712923111.8287528
File C:\ProgramData\anaconda3\envs\django-back\DLLs\unicodedata.pyd first seen with mtime 1708116273.9726741
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1715481292.426401
File C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\user_level\models.py first seen with mtime 1715642923.2134635
File C:\ProgramData\anaconda3\envs\django-back\Lib\asyncio\windows_utils.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\urllib3\_base_connection.py first seen with mtime 1712921479.9586232
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\tqdm\std.py first seen with mtime 1712922860.471699
File C:\ProgramData\anaconda3\envs\django-back\Lib\email\_header_value_parser.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1715481293.4896207
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1715481293.5213346
File C:\ProgramData\anaconda3\envs\django-back\Lib\email\charset.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pymysql\constants\ER.py first seen with mtime 1715486833.2310586
File C:\ProgramData\anaconda3\envs\django-back\Lib\tokenize.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\core\function_base.py first seen with mtime 1712923111.5985363
File C:\ProgramData\anaconda3\envs\django-back\Lib\email\header.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\protobuf\descriptor_database.py first seen with mtime 1712921480.3615863
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pyasn1\__init__.py first seen with mtime 1712921480.1732244
File C:\ProgramData\anaconda3\envs\django-back\Lib\lzma.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1715481293.4263217
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\protobuf\symbol_database.py first seen with mtime 1712921480.3781736
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1715481293.4421666
File C:\ProgramData\anaconda3\envs\django-back\Lib\concurrent\__init__.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\auth\_helpers.py first seen with mtime 1712921482.3431697
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pymysql\_auth.py first seen with mtime 1715486833.209576
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\sessions\exceptions.py first seen with mtime 1715481293.1410866
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1715481293.3643968
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\charset_normalizer\md__mypyc.cp312-win_amd64.pyd first seen with mtime 1712921481.2983003
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\pyasn1\type\__init__.py first seen with mtime 1712921480.1892266
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1715481293.5213346
File C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\function\server_use.py first seen with mtime 1715593807.6031673
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1715481293.3643968
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1715481292.9187942
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1715481291.8955526
File C:\ProgramData\anaconda3\envs\django-back\Lib\re\_constants.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\urllib3\connection.py first seen with mtime 1712921479.9668007
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\forms\formsets.py first seen with mtime 1715481293.4421666
File C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\SilverTech\settings.py first seen with mtime 1715648968.4393919
File C:\Users\jangj\OneDrive\문서\GitHub\2024-1-OSS-team-4-SilverTech\SilverTech\function\translation.py first seen with mtime 1715157679.5402737
File C:\ProgramData\anaconda3\envs\django-back\Lib\logging\handlers.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\_typing\_nbit.py first seen with mtime 1712923112.050629
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1715481293.5213346
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\google\auth\crypt\base.py first seen with mtime 1712921482.3515387
File C:\ProgramData\anaconda3\envs\django-back\Lib\importlib\resources\_legacy.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\__config__.py first seen with mtime 1712923111.5679739
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1715481293.4421666
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1715481293.5054786
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\utils\text.py first seen with mtime 1715481293.5213346
File C:\ProgramData\anaconda3\envs\django-back\Lib\types.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\urls\utils.py first seen with mtime 1715481293.5054786
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\django\template\exceptions.py first seen with mtime 1715481293.4896207
File C:\ProgramData\anaconda3\envs\django-back\DLLs\_socket.pyd first seen with mtime 1708116282.7604012
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\core\defchararray.py first seen with mtime 1712923111.5896778
File C:\ProgramData\anaconda3\envs\django-back\Lib\zoneinfo\_common.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\urllib3\util\response.py first seen with mtime 1712921479.9833295
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\numpy\polynomial\legendre.py first seen with mtime 1712923111.899926
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1712921479.9833295
File C:\ProgramData\anaconda3\envs\django-back\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1711677865.4707017
File C:\ProgramData\anaconda3\envs\django-back\Lib\threading.py first seen with mtime 1707250784.0
File C:\ProgramData\anaconda3\envs\django-back\Lib\concurrent\futures\thread.py first seen with mtime 1707250784.0
